0.000	0.000E+00
0.042	0.000E+00
0.083	0.000E+00
0.125	0.000E+00
0.167	0.000E+00
0.208	0.000E+00
0.250	0.000E+00
0.292	0.000E+00
0.333	0.000E+00
0.375	0.000E+00
0.417	0.000E+00
0.458	0.000E+00
0.500	0.000E+00
0.542	0.000E+00
0.583	0.000E+00
0.625	0.000E+00
0.667	0.000E+00
0.708	0.000E+00
0.750	0.000E+00
0.792	0.000E+00
0.833	0.000E+00
0.875	0.000E+00
0.917	0.000E+00
0.958	0.000E+00
1.000	0.000E+00
1.042	0.000E+00
1.083	0.000E+00
1.125	0.000E+00
1.167	0.000E+00
1.208	0.000E+00
1.250	0.000E+00
1.292	0.000E+00
1.333	0.000E+00
1.375	0.000E+00
1.417	0.000E+00
1.458	0.000E+00
1.500	0.000E+00
1.542	0.000E+00
1.583	0.000E+00
1.625	0.000E+00
1.667	0.000E+00
1.708	0.000E+00
1.750	0.000E+00
1.792	0.000E+00
1.833	0.000E+00
1.875	0.000E+00
1.917	0.000E+00
1.958	0.000E+00
2.000	0.000E+00
2.042	0.000E+00
2.083	0.000E+00
2.125	0.000E+00
2.167	0.000E+00
2.208	0.000E+00
2.250	0.000E+00
2.292	0.000E+00
2.333	0.000E+00
2.375	0.000E+00
2.417	0.000E+00
2.458	0.000E+00
2.500	0.000E+00
2.542	0.000E+00
2.583	0.000E+00
2.625	0.000E+00
2.667	0.000E+00
2.708	0.000E+00
2.750	0.000E+00
2.792	0.000E+00
2.833	0.000E+00
2.875	0.000E+00
2.917	0.000E+00
2.958	0.000E+00
3.000	0.000E+00
3.042	0.000E+00
3.083	0.000E+00
3.125	0.000E+00
3.167	0.000E+00
3.208	0.000E+00
3.250	0.000E+00
3.292	0.000E+00
3.333	0.000E+00
3.375	0.000E+00
3.417	0.000E+00
3.458	0.000E+00
3.500	0.000E+00
3.542	0.000E+00
3.583	0.000E+00
3.625	0.000E+00
3.667	0.000E+00
3.708	0.000E+00
3.750	0.000E+00
3.792	0.000E+00
3.833	0.000E+00
3.875	0.000E+00
3.917	0.000E+00
3.958	0.000E+00
4.000	0.000E+00
4.042	0.000E+00
4.083	0.000E+00
4.125	0.000E+00
4.167	0.000E+00
4.208	0.000E+00
4.250	0.000E+00
4.292	0.000E+00
4.333	0.000E+00
4.375	0.000E+00
4.417	0.000E+00
4.458	0.000E+00
4.500	0.000E+00
4.542	0.000E+00
4.583	0.000E+00
4.625	0.000E+00
4.667	0.000E+00
4.708	0.000E+00
4.750	0.000E+00
4.792	0.000E+00
4.833	0.000E+00
4.875	0.000E+00
4.917	0.000E+00
4.958	0.000E+00
5.000	0.000E+00
5.042	0.000E+00
5.083	0.000E+00
5.125	0.000E+00
5.167	0.000E+00
5.208	0.000E+00
5.250	0.000E+00
5.292	0.000E+00
5.333	0.000E+00
5.375	0.000E+00
5.417	0.000E+00
5.458	0.000E+00
5.500	0.000E+00
5.542	0.000E+00
5.583	0.000E+00
5.625	0.000E+00
5.667	0.000E+00
5.708	0.000E+00
5.750	0.000E+00
5.792	0.000E+00
5.833	0.000E+00
5.875	0.000E+00
5.917	0.000E+00
5.958	0.000E+00
6.000	0.000E+00
6.042	0.000E+00
6.083	0.000E+00
6.125	0.000E+00
6.167	0.000E+00
6.208	0.000E+00
6.250	0.000E+00
6.292	0.000E+00
6.333	0.000E+00
6.375	0.000E+00
6.417	0.000E+00
6.458	0.000E+00
6.500	0.000E+00
6.542	0.000E+00
6.583	0.000E+00
6.625	0.000E+00
6.667	0.000E+00
6.708	0.000E+00
6.750	0.000E+00
6.792	0.000E+00
6.833	0.000E+00
6.875	0.000E+00
6.917	0.000E+00
6.958	0.000E+00
7.000	0.000E+00
7.042	0.000E+00
7.083	0.000E+00
7.125	0.000E+00
7.167	0.000E+00
7.208	0.000E+00
7.250	0.000E+00
7.292	0.000E+00
7.333	0.000E+00
7.375	0.000E+00
7.417	0.000E+00
7.458	0.000E+00
7.500	0.000E+00
7.542	0.000E+00
7.583	0.000E+00
7.625	0.000E+00
7.667	0.000E+00
7.708	0.000E+00
7.750	0.000E+00
7.792	0.000E+00
7.833	0.000E+00
7.875	0.000E+00
7.917	0.000E+00
7.958	0.000E+00
8.000	0.000E+00
8.042	0.000E+00
8.083	0.000E+00
8.125	0.000E+00
8.167	0.000E+00
8.208	0.000E+00
8.250	0.000E+00
8.292	0.000E+00
8.333	0.000E+00
8.375	0.000E+00
8.417	0.000E+00
8.458	0.000E+00
8.500	0.000E+00
8.542	0.000E+00
8.583	0.000E+00
8.625	0.000E+00
8.667	0.000E+00
8.708	0.000E+00
8.750	0.000E+00
8.792	0.000E+00
8.833	0.000E+00
8.875	0.000E+00
8.917	0.000E+00
8.958	0.000E+00
9.000	0.000E+00
9.042	0.000E+00
9.083	0.000E+00
9.125	0.000E+00
9.167	0.000E+00
9.208	0.000E+00
9.250	0.000E+00
9.292	0.000E+00
9.333	0.000E+00
9.375	0.000E+00
9.417	0.000E+00
9.458	0.000E+00
9.500	0.000E+00
9.542	0.000E+00
9.583	0.000E+00
9.625	0.000E+00
9.667	0.000E+00
9.708	0.000E+00
9.750	0.000E+00
9.792	0.000E+00
9.833	0.000E+00
9.875	0.000E+00
9.917	0.000E+00
9.958	0.000E+00
10.000	9.302E-05
10.042	2.456E-04
10.083	2.598E-04
10.125	2.611E-04
10.167	2.612E-04
10.208	2.613E-04
10.250	2.613E-04
10.292	2.613E-04
10.333	2.613E-04
10.375	2.613E-04
10.417	2.613E-04
10.458	2.613E-04
10.500	2.613E-04
10.542	1.710E-04
